label,text
ham,What is your record for one night? :)
ham,How did you find out in a way that didn't include all of these details
ham,Super msg da:)nalla timing.
ham,I WILL CAL YOU SIR. In meeting
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
ham,I am on the way to ur home
ham,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
ham,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
ham,Sitting ard nothing to do lor. U leh busy w work?
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
ham,Double eviction this week - Spiral and Michael and good riddance to them!
ham,Dont pick up d call when something important is There to tell. Hrishi
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham,Oic... Then better quickly go bathe n settle down...
ham,"K I'll head out in a few mins, see you there"
ham,Im good! I have been thinking about you...
ham,"Single line with a big meaning::::: Miss anything 4 ur Best Life but, don't miss ur best life for anything... Gud nyt..."
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
ham,yay! finally lol. i missed our cinema trip last week :-(
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,Am surfing online store. For offers do you want to buy any thing.
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
ham,"Sorry, I can't help you on this."
ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "
ham,Then wat r u doing now? Busy wif work?
ham,No my mum went 2 dentist.
ham,Hey come online! Use msn... We are all there
ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
ham,Having lunch:)you are not in online?why?
ham,"K, text me when you're on the way"
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
ham,Probably gonna swing by in a wee bit
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
ham,I'm ok. Will do my part tomorrow
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
ham,Oops i thk i dun haf enuff... I go check then tell ü..
ham,Do you always celebrate NY's with your family ?
ham,I was just callin to say hi. Take care bruv!
ham,Yo we are watching a movie on netflix
ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
ham,WOT U WANNA DO THEN MISSY?
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
ham,Now am free call me pa.
ham,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
ham,I am not sure about night menu. . . I know only about noon menu
ham,Oh ok..
ham,Nite...
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!
ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
ham,"Cool, want me to go to kappa or should I meet you outside mu"
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
ham,Glad to see your reply.
ham,Hi! This is Roger from CL. How are you?
ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
ham,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham,Hi happy birthday. Hi hi hi hi hi hi hi
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
ham,Ok pa. Nothing problem:-)
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
ham,K...k:)why cant you come here and search job:)
ham,You can never do NOTHING
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,Would me smoking you out help us work through this difficult time
ham,Nope i'll come online now..
ham,You unbelievable faglord
ham,How would my ip address test that considering my computer isn't a minecraft server
ham,"Sorry pa, i dont knw who ru pa?"
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
spam,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
ham,K k pa Had your lunch aha.
ham,My exam is for february 4. Wish you a great day.
ham,Simply sitting and watching match in office..
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,"Found it, ENC  &lt;#&gt; , where you at?"
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
ham,No dear i do have free messages without any recharge. Hi hi hi
ham,Then any special there?
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
ham,Ü collecting ur laptop then going to configure da settings izzit?
ham,Anything lor is she coming?
ham,And by when you're done I mean now
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
ham,No..but heard abt tat..
ham,Thank you baby! I cant wait to taste the real thing...
ham,"K I'm ready,  &lt;#&gt; ?"
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
spam,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
ham,One small prestige problem now.
ham,Was the farm open?
ham,Call me when u're done...
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
ham,"Uh, heads up we don't have THAT much left"
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
